Location,Iso3,Value,type
Viet Nam,VNM,2.289918,Fertility
Viet Nam,VNM,2.169095,Fertility
Viet Nam,VNM,2.094659,Fertility
Viet Nam,VNM,2.071572,Fertility
Viet Nam,VNM,2.051427,Fertility
Viet Nam,VNM,2.063254,Fertility
Viet Nam,VNM,2.026037,Fertility
Viet Nam,VNM,2.014483,Fertility
Viet Nam,VNM,1.962384,Fertility
Viet Nam,VNM,1.904374,Fertility
Viet Nam,VNM,1.912587,Fertility
Viet Nam,VNM,1.920285,Fertility
Viet Nam,VNM,1.906336,Fertility
Viet Nam,VNM,1.894873,Fertility
Viet Nam,VNM,1.901953,Fertility
Viet Nam,VNM,1.927182,Fertility
Viet Nam,VNM,1.950537,Fertility
Viet Nam,VNM,1.950038,Fertility
Viet Nam,VNM,1.951326,Fertility
Viet Nam,VNM,1.938023,Fertility
Viet Nam,VNM,1.929569,Fertility
Viet Nam,VNM,1.93707,Fertility
Viet Nam,VNM,1.948077,Fertility
Viet Nam,VNM,1.95453,Fertility
Viet Nam,VNM,1.943682,Fertility
Viet Nam,VNM,1.94093,Fertility
Viet Nam,VNM,1.932643,Fertility
Syrian Arab Republic,SYR,7.6,Fertility
Syrian Arab Republic,SYR,7.6,Fertility
Syrian Arab Republic,SYR,7.605,Fertility
Syrian Arab Republic,SYR,7.61,Fertility
Syrian Arab Republic,SYR,7.615,Fertility
Syrian Arab Republic,SYR,7.62,Fertility
Syrian Arab Republic,SYR,7.593,Fertility
Syrian Arab Republic,SYR,7.566,Fertility
Syrian Arab Republic,SYR,7.539,Fertility
Syrian Arab Republic,SYR,7.512,Fertility
Syrian Arab Republic,SYR,7.485,Fertility
Syrian Arab Republic,SYR,7.431465,Fertility
Syrian Arab Republic,SYR,7.440533,Fertility
Syrian Arab Republic,SYR,7.441299,Fertility
Syrian Arab Republic,SYR,7.469171,Fertility
Syrian Arab Republic,SYR,7.513656,Fertility
Syrian Arab Republic,SYR,7.55354,Fertility
Syrian Arab Republic,SYR,7.583198,Fertility
Syrian Arab Republic,SYR,7.601331,Fertility
Syrian Arab Republic,SYR,7.668176,Fertility
Syrian Arab Republic,SYR,7.693505,Fertility
Syrian Arab Republic,SYR,7.652528,Fertility
Syrian Arab Republic,SYR,7.61172,Fertility
Syrian Arab Republic,SYR,7.560034,Fertility
Syrian Arab Republic,SYR,7.509418,Fertility
Syrian Arab Republic,SYR,7.470941,Fertility
Syrian Arab Republic,SYR,7.435103,Fertility
Syrian Arab Republic,SYR,7.410229,Fertility
Syrian Arab Republic,SYR,7.347056,Fertility
Syrian Arab Republic,SYR,7.269018,Fertility
Syrian Arab Republic,SYR,7.155425,Fertility
Syrian Arab Republic,SYR,7.010848,Fertility
Syrian Arab Republic,SYR,6.874838,Fertility
Syrian Arab Republic,SYR,6.741167,Fertility
Syrian Arab Republic,SYR,6.606473,Fertility
Syrian Arab Republic,SYR,6.476172,Fertility
Syrian Arab Republic,SYR,6.326405,Fertility
Syrian Arab Republic,SYR,6.13412,Fertility
Syrian Arab Republic,SYR,5.885843,Fertility
Syrian Arab Republic,SYR,5.628197,Fertility
Syrian Arab Republic,SYR,5.384334,Fertility
Syrian Arab Republic,SYR,5.123672,Fertility
Syrian Arab Republic,SYR,4.945309,Fertility
Syrian Arab Republic,SYR,4.834298,Fertility
Syrian Arab Republic,SYR,4.714864,Fertility
Syrian Arab Republic,SYR,4.573728,Fertility
Syrian Arab Republic,SYR,4.428438,Fertility
Syrian Arab Republic,SYR,4.283193,Fertility
Syrian Arab Republic,SYR,4.177091,Fertility
Syrian Arab Republic,SYR,4.08162,Fertility
Syrian Arab Republic,SYR,4.000899,Fertility
Syrian Arab Republic,SYR,4.007329,Fertility
Syrian Arab Republic,SYR,3.948331,Fertility
Syrian Arab Republic,SYR,3.899169,Fertility
Syrian Arab Republic,SYR,3.856693,Fertility
Syrian Arab Republic,SYR,3.813907,Fertility
Syrian Arab Republic,SYR,3.762293,Fertility
Syrian Arab Republic,SYR,3.696226,Fertility
Syrian Arab Republic,SYR,3.613221,Fertility
Syrian Arab Republic,SYR,3.514149,Fertility
Syrian Arab Republic,SYR,3.40376,Fertility
Syrian Arab Republic,SYR,3.282909,Fertility
Syrian Arab Republic,SYR,3.215084,Fertility
Syrian Arab Republic,SYR,3.169549,Fertility
Syrian Arab Republic,SYR,3.10061,Fertility
Syrian Arab Republic,SYR,3.048943,Fertility
Syrian Arab Republic,SYR,2.994012,Fertility
Syrian Arab Republic,SYR,2.938887,Fertility
Syrian Arab Republic,SYR,2.885995,Fertility
Syrian Arab Republic,SYR,2.835315,Fertility
Syrian Arab Republic,SYR,2.798383,Fertility
Syrian Arab Republic,SYR,2.746753,Fertility
Syrian Arab Republic,SYR,2.70391,Fertility
Syrian Arab Republic,SYR,2.672945,Fertility
Tajikistan,TJK,5.038543,Fertility
Tajikistan,TJK,5.131961,Fertility
Tajikistan,TJK,5.315743,Fertility
Tajikistan,TJK,5.493418,Fertility
Tajikistan,TJK,5.664986,Fertility
Tajikistan,TJK,5.830387,Fertility
Tajikistan,TJK,5.989393,Fertility
Tajikistan,TJK,6.14158,Fertility
Tajikistan,TJK,6.286193,Fertility
Tajikistan,TJK,6.421977,Fertility
Tajikistan,TJK,6.547383,Fertility
Tajikistan,TJK,6.660683,Fertility
Tajikistan,TJK,6.76,Fertility
Tajikistan,TJK,6.843712,Fertility
Tajikistan,TJK,6.910769,Fertility
Tajikistan,TJK,6.962016,Fertility
Tajikistan,TJK,6.999439,Fertility
Tajikistan,TJK,7.024112,Fertility
Tajikistan,TJK,7.035468,Fertility
Tajikistan,TJK,7.031191,Fertility
Tajikistan,TJK,7.003488,Fertility
Tajikistan,TJK,6.942725,Fertility
Tajikistan,TJK,6.845461,Fertility
Tajikistan,TJK,6.749628,Fertility
Tajikistan,TJK,6.674955,Fertility
Tajikistan,TJK,6.599543,Fertility
Tajikistan,TJK,6.493034,Fertility
Tajikistan,TJK,6.388519,Fertility
Tajikistan,TJK,6.303895,Fertility
Tajikistan,TJK,6.206409,Fertility
Tajikistan,TJK,6.109676,Fertility
Tajikistan,TJK,6.007151,Fertility
Tajikistan,TJK,5.901872,Fertility
Tajikistan,TJK,5.852707,Fertility
Tajikistan,TJK,5.803475,Fertility
Tajikistan,TJK,5.773227,Fertility
Tajikistan,TJK,5.734216,Fertility
Tajikistan,TJK,5.657627,Fertility
Tajikistan,TJK,5.570434,Fertility
Tajikistan,TJK,5.459638,Fertility
Tajikistan,TJK,5.342172,Fertility
Tajikistan,TJK,5.17614,Fertility
Tajikistan,TJK,4.964645,Fertility
Tajikistan,TJK,4.811956,Fertility
Tajikistan,TJK,4.766385,Fertility
Tajikistan,TJK,4.657816,Fertility
Tajikistan,TJK,4.441313,Fertility
Tajikistan,TJK,4.316555,Fertility
Tajikistan,TJK,4.280613,Fertility
Tajikistan,TJK,4.126803,Fertility
Tajikistan,TJK,4.005672,Fertility
Tajikistan,TJK,3.883724,Fertility
Tajikistan,TJK,3.767289,Fertility
Tajikistan,TJK,3.605919,Fertility
Tajikistan,TJK,3.52898,Fertility
Tajikistan,TJK,3.437633,Fertility
Tajikistan,TJK,3.385467,Fertility
Tajikistan,TJK,3.367402,Fertility
Tajikistan,TJK,3.388089,Fertility
Tajikistan,TJK,3.429676,Fertility
Tajikistan,TJK,3.456939,Fertility
Tajikistan,TJK,3.456335,Fertility
Tajikistan,TJK,3.421208,Fertility
Tajikistan,TJK,3.432918,Fertility
Tajikistan,TJK,3.459384,Fertility
Tajikistan,TJK,3.458874,Fertility
Tajikistan,TJK,3.384335,Fertility
Tajikistan,TJK,3.290289,Fertility
Tajikistan,TJK,3.294309,Fertility
Tajikistan,TJK,3.281065,Fertility
Tajikistan,TJK,3.236663,Fertility
Tajikistan,TJK,3.185516,Fertility
Tajikistan,TJK,3.140556,Fertility
Tajikistan,TJK,3.095668,Fertility
Thailand,THA,6.336479,Fertility
Thailand,THA,6.348428,Fertility
Thailand,THA,6.363661,Fertility
Thailand,THA,6.392652,Fertility
Thailand,THA,6.365924,Fertility
Thailand,THA,6.345946,Fertility
Thailand,THA,6.318021,Fertility
Thailand,THA,6.291598,Fertility
Thailand,THA,6.264685,Fertility
Thailand,THA,6.258771,Fertility
Thailand,THA,6.248314,Fertility
Thailand,THA,6.262315,Fertility
Thailand,THA,6.276961,Fertility
Thailand,THA,6.290708,Fertility
Thailand,THA,6.248036,Fertility
Thailand,THA,6.191721,Fertility
Thailand,THA,6.108152,Fertility
Thailand,THA,6.010234,Fertility
Thailand,THA,5.888089,Fertility
Thailand,THA,5.728891,Fertility
Thailand,THA,5.55008,Fertility
Thailand,THA,5.356168,Fertility
Thailand,THA,5.153509,Fertility
Thailand,THA,4.898532,Fertility
Thailand,THA,4.633875,Fertility
Thailand,THA,4.39635,Fertility
Thailand,THA,4.151512,Fertility
Thailand,THA,3.897143,Fertility
Thailand,THA,3.659597,Fertility
Thailand,THA,3.508036,Fertility
Thailand,THA,3.362106,Fertility
Thailand,THA,3.18282,Fertility
Thailand,THA,2.996945,Fertility
Thailand,THA,2.826632,Fertility
Thailand,THA,2.66425,Fertility
Thailand,THA,2.523575,Fertility
Thailand,THA,2.41052,Fertility
Thailand,THA,2.289151,Fertility
Thailand,THA,2.191941,Fertility
Thailand,THA,2.151668,Fertility
Thailand,THA,2.089851,Fertility
Thailand,THA,2.046809,Fertility
Thailand,THA,2.026069,Fertility
Thailand,THA,1.986703,Fertility
Thailand,THA,1.944599,Fertility
Thailand,THA,1.898048,Fertility
Thailand,THA,1.89317,Fertility
Thailand,THA,1.863803,Fertility
Thailand,THA,1.783839,Fertility
Thailand,THA,1.664065,Fertility
Thailand,THA,1.612354,Fertility
Thailand,THA,1.587883,Fertility
Thailand,THA,1.567162,Fertility
Thailand,THA,1.56824,Fertility
Thailand,THA,1.565703,Fertility
Thailand,THA,1.5851,Fertility
Thailand,THA,1.57092,Fertility
Thailand,THA,1.577955,Fertility
Thailand,THA,1.579495,Fertility
Thailand,THA,1.566984,Fertility
Thailand,THA,1.57594,Fertility
Thailand,THA,1.596551,Fertility
Thailand,THA,1.585793,Fertility
Thailand,THA,1.547414,Fertility
Thailand,THA,1.509888,Fertility
Thailand,THA,1.468969,Fertility
Thailand,THA,1.435174,Fertility
Thailand,THA,1.409784,Fertility
Thailand,THA,1.378418,Fertility
Thailand,THA,1.352345,Fertility
Thailand,THA,1.341376,Fertility
Thailand,THA,1.33054,Fertility
Thailand,THA,1.317459,Fertility
Thailand,THA,1.315777,Fertility
United Arab Emirates,ARE,6.875783,Fertility
United Arab Emirates,ARE,6.874541,Fertility
United Arab Emirates,ARE,6.87195,Fertility
United Arab Emirates,ARE,6.887154,Fertility
United Arab Emirates,ARE,6.878647,Fertility
United Arab Emirates,ARE,6.851438,Fertility
United Arab Emirates,ARE,6.837784,Fertility
United Arab Emirates,ARE,6.814154,Fertility
United Arab Emirates,ARE,6.779748,Fertility
United Arab Emirates,ARE,6.74535,Fertility
United Arab Emirates,ARE,6.718204,Fertility
United Arab Emirates,ARE,6.678177,Fertility
United Arab Emirates,ARE,6.658923,Fertility
United Arab Emirates,ARE,6.61926,Fertility
United Arab Emirates,ARE,6.572577,Fertility
United Arab Emirates,ARE,6.522297,Fertility
United Arab Emirates,ARE,6.494077,Fertility
United Arab Emirates,ARE,6.491868,Fertility
United Arab Emirates,ARE,6.496506,Fertility
United Arab Emirates,ARE,6.485095,Fertility
United Arab Emirates,ARE,6.485882,Fertility
United Arab Emirates,ARE,6.469287,Fertility
United Arab Emirates,ARE,6.449528,Fertility
United Arab Emirates,ARE,6.399754,Fertility
United Arab Emirates,ARE,6.331028,Fertility
United Arab Emirates,ARE,6.257506,Fertility
United Arab Emirates,ARE,6.208098,Fertility
United Arab Emirates,ARE,6.15464,Fertility
United Arab Emirates,ARE,6.093052,Fertility
United Arab Emirates,ARE,6.030225,Fertility
United Arab Emirates,ARE,5.948072,Fertility
United Arab Emirates,ARE,5.812476,Fertility
United Arab Emirates,ARE,5.650742,Fertility
United Arab Emirates,ARE,5.480704,Fertility
United Arab Emirates,ARE,5.305604,Fertility
United Arab Emirates,ARE,5.126214,Fertility
United Arab Emirates,ARE,5.007871,Fertility
United Arab Emirates,ARE,4.90025,Fertility
United Arab Emirates,ARE,4.785012,Fertility
United Arab Emirates,ARE,4.671541,Fertility
United Arab Emirates,ARE,4.536676,Fertility
United Arab Emirates,ARE,4.251778,Fertility
United Arab Emirates,ARE,4.089551,Fertility
United Arab Emirates,ARE,3.816958,Fertility
United Arab Emirates,ARE,3.764502,Fertility
United Arab Emirates,ARE,3.274253,Fertility
United Arab Emirates,ARE,3.232401,Fertility
United Arab Emirates,ARE,3.062067,Fertility
United Arab Emirates,ARE,2.906987,Fertility
United Arab Emirates,ARE,2.793004,Fertility
United Arab Emirates,ARE,2.732982,Fertility
United Arab Emirates,ARE,2.621031,Fertility
United Arab Emirates,ARE,2.539995,Fertility
United Arab Emirates,ARE,2.491395,Fertility
United Arab Emirates,ARE,2.383909,Fertility
United Arab Emirates,ARE,2.204161,Fertility
United Arab Emirates,ARE,2.072187,Fertility
United Arab Emirates,ARE,1.989961,Fertility
United Arab Emirates,ARE,1.916776,Fertility
United Arab Emirates,ARE,1.851605,Fertility
United Arab Emirates,ARE,1.789723,Fertility
United Arab Emirates,ARE,1.724494,Fertility
United Arab Emirates,ARE,1.666436,Fertility
United Arab Emirates,ARE,1.601703,Fertility
United Arab Emirates,ARE,1.545144,Fertility
United Arab Emirates,ARE,1.485857,Fertility
United Arab Emirates,ARE,1.437705,Fertility
United Arab Emirates,ARE,1.418799,Fertility
United Arab Emirates,ARE,1.355514,Fertility
United Arab Emirates,ARE,1.333685,Fertility
United Arab Emirates,ARE,1.46,Fertility
United Arab Emirates,ARE,1.45966,Fertility
United Arab Emirates,ARE,1.443035,Fertility
United Arab Emirates,ARE,1.437132,Fertility
Türkiye,TUR,6.46799,Fertility
Türkiye,TUR,6.467737,Fertility
Türkiye,TUR,6.470472,Fertility
Türkiye,TUR,6.477129,Fertility
Türkiye,TUR,6.467897,Fertility
Türkiye,TUR,6.463176,Fertility
Türkiye,TUR,6.463267,Fertility
Türkiye,TUR,6.453968,Fertility
Türkiye,TUR,6.433712,Fertility
Türkiye,TUR,6.41591,Fertility
Türkiye,TUR,6.383081,Fertility
Türkiye,TUR,6.351556,Fertility
Türkiye,TUR,6.286909,Fertility
Türkiye,TUR,6.222523,Fertility
Türkiye,TUR,6.13448,Fertility
Türkiye,TUR,6.032904,Fertility
Türkiye,TUR,5.925074,Fertility
Türkiye,TUR,5.795982,Fertility
Türkiye,TUR,5.748696,Fertility
Türkiye,TUR,5.692147,Fertility
Türkiye,TUR,5.62469,Fertility
Türkiye,TUR,5.551979,Fertility
Türkiye,TUR,5.463945,Fertility
Türkiye,TUR,5.361503,Fertility
Türkiye,TUR,5.230085,Fertility
Türkiye,TUR,5.072552,Fertility
Türkiye,TUR,4.918913,Fertility
Türkiye,TUR,4.757639,Fertility
Türkiye,TUR,4.672076,Fertility
Türkiye,TUR,4.563672,Fertility
Türkiye,TUR,4.425571,Fertility
Türkiye,TUR,4.313915,Fertility
Türkiye,TUR,4.174966,Fertility
Türkiye,TUR,4.024006,Fertility
Türkiye,TUR,3.893835,Fertility
Türkiye,TUR,3.754896,Fertility
Türkiye,TUR,3.628737,Fertility
Türkiye,TUR,3.496673,Fertility
Türkiye,TUR,3.387133,Fertility
Türkiye,TUR,3.28202,Fertility
Türkiye,TUR,3.1258,Fertility
Türkiye,TUR,3.048252,Fertility
Türkiye,TUR,2.93598,Fertility
Türkiye,TUR,2.895573,Fertility
Türkiye,TUR,2.851521,Fertility
Türkiye,TUR,2.791536,Fertility
Türkiye,TUR,2.792615,Fertility
Türkiye,TUR,2.715886,Fertility
Türkiye,TUR,2.670029,Fertility
Türkiye,TUR,2.592455,Fertility
Türkiye,TUR,2.50504,Fertility
Türkiye,TUR,2.532471,Fertility
Türkiye,TUR,2.322969,Fertility
Türkiye,TUR,2.231449,Fertility
Türkiye,TUR,2.223972,Fertility
Türkiye,TUR,2.223855,Fertility
Türkiye,TUR,2.227124,Fertility
Türkiye,TUR,2.194643,Fertility
Türkiye,TUR,2.177785,Fertility
Türkiye,TUR,2.161936,Fertility
Türkiye,TUR,2.136856,Fertility
Türkiye,TUR,2.133198,Fertility
Türkiye,TUR,2.148884,Fertility
Türkiye,TUR,2.164603,Fertility
Türkiye,TUR,2.199674,Fertility
Türkiye,TUR,2.193825,Fertility
Türkiye,TUR,2.177165,Fertility
Türkiye,TUR,2.139535,Fertility
Türkiye,TUR,2.053777,Fertility
Türkiye,TUR,1.966533,Fertility
Türkiye,TUR,1.916985,Fertility
Türkiye,TUR,1.889198,Fertility
Türkiye,TUR,1.881657,Fertility
Türkiye,TUR,1.863291,Fertility
Turkmenistan,TKM,4.889817,Fertility
Turkmenistan,TKM,4.995184,Fertility
Turkmenistan,TKM,5.203097,Fertility
Turkmenistan,TKM,5.405367,Fertility
Turkmenistan,TKM,5.601995,Fertility
Turkmenistan,TKM,5.792668,Fertility
Turkmenistan,TKM,5.976317,Fertility
Turkmenistan,TKM,6.151508,Fertility
Turkmenistan,TKM,6.315467,Fertility
Turkmenistan,TKM,6.463323,Fertility
Turkmenistan,TKM,6.589568,Fertility
Turkmenistan,TKM,6.688687,Fertility
Turkmenistan,TKM,6.755686,Fertility
Turkmenistan,TKM,6.788095,Fertility
Turkmenistan,TKM,6.786959,Fertility
Turkmenistan,TKM,6.756348,Fertility
Turkmenistan,TKM,6.702835,Fertility
Turkmenistan,TKM,6.635057,Fertility
Turkmenistan,TKM,6.560297,Fertility
Turkmenistan,TKM,6.48247,Fertility
Turkmenistan,TKM,6.403587,Fertility
Turkmenistan,TKM,6.323134,Fertility
Turkmenistan,TKM,6.190081,Fertility
Turkmenistan,TKM,6.108873,Fertility
Turkmenistan,TKM,6.01539,Fertility
Turkmenistan,TKM,5.90428,Fertility
Turkmenistan,TKM,5.802342,Fertility
Turkmenistan,TKM,5.682636,Fertility
Turkmenistan,TKM,5.534989,Fertility
Turkmenistan,TKM,5.403311,Fertility
Turkmenistan,TKM,5.25343,Fertility
Turkmenistan,TKM,5.109895,Fertility
Turkmenistan,TKM,4.97471,Fertility
Turkmenistan,TKM,4.925924,Fertility
Turkmenistan,TKM,4.871588,Fertility
Turkmenistan,TKM,4.884904,Fertility
Turkmenistan,TKM,4.860926,Fertility
Turkmenistan,TKM,4.80024,Fertility
Turkmenistan,TKM,4.62005,Fertility
Turkmenistan,TKM,4.447242,Fertility
Turkmenistan,TKM,4.243086,Fertility
Turkmenistan,TKM,4.106232,Fertility
Turkmenistan,TKM,3.96174,Fertility
Turkmenistan,TKM,3.837386,Fertility
Turkmenistan,TKM,3.669791,Fertility
Turkmenistan,TKM,3.507128,Fertility
Turkmenistan,TKM,3.335957,Fertility
Turkmenistan,TKM,3.21331,Fertility
Turkmenistan,TKM,3.101785,Fertility
Turkmenistan,TKM,2.995457,Fertility
Turkmenistan,TKM,2.898133,Fertility
Turkmenistan,TKM,2.791152,Fertility
Turkmenistan,TKM,2.686463,Fertility
Turkmenistan,TKM,2.664951,Fertility
Turkmenistan,TKM,2.647883,Fertility
Turkmenistan,TKM,2.657867,Fertility
Turkmenistan,TKM,2.665477,Fertility
Turkmenistan,TKM,2.675698,Fertility
Turkmenistan,TKM,2.71229,Fertility
Turkmenistan,TKM,2.768985,Fertility
Turkmenistan,TKM,2.832711,Fertility
Turkmenistan,TKM,2.891722,Fertility
Turkmenistan,TKM,2.935784,Fertility
Turkmenistan,TKM,2.957879,Fertility
Turkmenistan,TKM,2.955511,Fertility
Turkmenistan,TKM,2.930064,Fertility
Turkmenistan,TKM,2.886989,Fertility
Turkmenistan,TKM,2.836196,Fertility
Turkmenistan,TKM,2.786007,Fertility
Turkmenistan,TKM,2.740117,Fertility
Turkmenistan,TKM,2.700618,Fertility
Turkmenistan,TKM,2.66741,Fertility
Turkmenistan,TKM,2.617429,Fertility
Turkmenistan,TKM,2.580145,Fertility
Uzbekistan,UZB,5.177127,Fertility
Uzbekistan,UZB,5.199496,Fertility
Uzbekistan,UZB,5.3083,Fertility
Uzbekistan,UZB,5.420322,Fertility
Uzbekistan,UZB,5.526324,Fertility
Uzbekistan,UZB,5.677732,Fertility
Uzbekistan,UZB,5.799939,Fertility
Uzbekistan,UZB,5.920163,Fertility
Uzbekistan,UZB,6.095802,Fertility
Uzbekistan,UZB,6.349624,Fertility
Uzbekistan,UZB,6.612794,Fertility
Uzbekistan,UZB,6.751871,Fertility
Uzbekistan,UZB,6.877958,Fertility
Uzbekistan,UZB,6.807749,Fertility
Uzbekistan,UZB,6.822832,Fertility
Uzbekistan,UZB,6.810232,Fertility
Uzbekistan,UZB,6.659895,Fertility
Uzbekistan,UZB,6.566979,Fertility
Uzbekistan,UZB,6.404419,Fertility
Uzbekistan,UZB,6.371561,Fertility
Uzbekistan,UZB,6.346563,Fertility
Uzbekistan,UZB,6.294959,Fertility
Uzbekistan,UZB,6.23114,Fertility
Uzbekistan,UZB,6.134964,Fertility
Uzbekistan,UZB,6.019959,Fertility
Uzbekistan,UZB,5.889,Fertility
Uzbekistan,UZB,5.745938,Fertility
Uzbekistan,UZB,5.535927,Fertility
Uzbekistan,UZB,5.310464,Fertility
Uzbekistan,UZB,5.183113,Fertility
Uzbekistan,UZB,5.046934,Fertility
Uzbekistan,UZB,4.906883,Fertility
Uzbekistan,UZB,4.812849,Fertility
Uzbekistan,UZB,4.721377,Fertility
Uzbekistan,UZB,4.713054,Fertility
Uzbekistan,UZB,4.679981,Fertility
Uzbekistan,UZB,4.663999,Fertility
Uzbekistan,UZB,4.528049,Fertility
Uzbekistan,UZB,4.311536,Fertility
Uzbekistan,UZB,4.171257,Fertility
Uzbekistan,UZB,4.196299,Fertility
Uzbekistan,UZB,4.193401,Fertility
Uzbekistan,UZB,4.03299,Fertility
Uzbekistan,UZB,3.871747,Fertility
Uzbekistan,UZB,3.710414,Fertility
Uzbekistan,UZB,3.589769,Fertility
Uzbekistan,UZB,3.398195,Fertility
Uzbekistan,UZB,3.183064,Fertility
Uzbekistan,UZB,2.963591,Fertility
Uzbekistan,UZB,2.809594,Fertility
Uzbekistan,UZB,2.705833,Fertility
Uzbekistan,UZB,2.639853,Fertility
Uzbekistan,UZB,2.585749,Fertility
Uzbekistan,UZB,2.476646,Fertility
Uzbekistan,UZB,2.460617,Fertility
Uzbekistan,UZB,2.426296,Fertility
Uzbekistan,UZB,2.44817,Fertility
Uzbekistan,UZB,2.525588,Fertility
Uzbekistan,UZB,2.575667,Fertility
Uzbekistan,UZB,2.528071,Fertility
Uzbekistan,UZB,2.44069,Fertility
Uzbekistan,UZB,2.361169,Fertility
Uzbekistan,UZB,2.34351,Fertility
Uzbekistan,UZB,2.397725,Fertility
Uzbekistan,UZB,2.459915,Fertility
Uzbekistan,UZB,2.494944,Fertility
Uzbekistan,UZB,2.497638,Fertility
Uzbekistan,UZB,2.505139,Fertility
Uzbekistan,UZB,2.693205,Fertility
Uzbekistan,UZB,2.795148,Fertility
Uzbekistan,UZB,2.927878,Fertility
Uzbekistan,UZB,2.856545,Fertility
Uzbekistan,UZB,2.799516,Fertility
Uzbekistan,UZB,2.755115,Fertility
Yemen,YEM,7.915607,Fertility
Yemen,YEM,7.895864,Fertility
Yemen,YEM,7.88362,Fertility
Yemen,YEM,7.898783,Fertility
Yemen,YEM,7.897945,Fertility
Yemen,YEM,7.894054,Fertility
Yemen,YEM,7.900133,Fertility
Yemen,YEM,7.892993,Fertility
Yemen,YEM,7.900029,Fertility
Yemen,YEM,7.915181,Fertility
Yemen,YEM,7.937945,Fertility
Yemen,YEM,7.963083,Fertility
Yemen,YEM,7.962858,Fertility
Yemen,YEM,7.981481,Fertility
Yemen,YEM,8.037727,Fertility
Yemen,YEM,8.06733,Fertility
Yemen,YEM,8.127129,Fertility
Yemen,YEM,8.166202,Fertility
Yemen,YEM,8.196193,Fertility
Yemen,YEM,8.214786,Fertility
Yemen,YEM,8.237905,Fertility
Yemen,YEM,8.264249,Fertility
Yemen,YEM,8.299072,Fertility
Yemen,YEM,8.304463,Fertility
Yemen,YEM,8.335413,Fertility
Yemen,YEM,8.401421,Fertility
Yemen,YEM,8.444031,Fertility
Yemen,YEM,8.503845,Fertility
Yemen,YEM,8.519522,Fertility
Yemen,YEM,8.671175,Fertility
Yemen,YEM,8.710112,Fertility
Yemen,YEM,8.751925,Fertility
Yemen,YEM,8.79275,Fertility
Yemen,YEM,8.8278,Fertility
Yemen,YEM,8.8527,Fertility
Yemen,YEM,8.863675,Fertility
Yemen,YEM,8.8579,Fertility
Yemen,YEM,8.833,Fertility
Yemen,YEM,8.7859,Fertility
Yemen,YEM,8.71285,Fertility
Yemen,YEM,8.606475,Fertility
